src/cli/coupling.rs	82	25	type	Error	src/error.rs	unique_workspace
src/cli/coupling.rs	83	25	call	Tethys::get_package_coupling	src/lib.rs	explicit_import
src/cli/coupling.rs	88	28	call	write_detail_json	src/cli/coupling.rs	same_file
src/cli/coupling.rs	89	29	call	write_detail_text	src/cli/coupling.rs	same_file
src/cli/coupling.rs	100	5	call	print_not_found_suggestions	src/cli/coupling.rs	same_file
src/cli/coupling.rs	111	15	value	MAX_SUGGESTIONS	src/cli/coupling.rs	same_file
src/cli/coupling.rs	119	41	type	Tethys	src/lib.rs	explicit_import
src/cli/coupling.rs	120	18	call	Tethys::get_packages	src/lib.rs	explicit_import
src/cli/coupling.rs	123	31	call	collect_suggestions	src/cli/coupling.rs	same_file
src/cli/coupling.rs	138	13	type	PackageDependency	src/types.rs	unique_workspace
src/cli/coupling.rs	149	14	value	MIN_PACKAGE_COL_WIDTH	src/cli/coupling.rs	same_file
src/cli/coupling.rs	162	60	type	CouplingDetail	src/types.rs	unique_workspace
src/cli/coupling.rs	171	33	call	CouplingMetrics::instability	src/types.rs	unique_workspace
src/cli/coupling.rs	172	15	call	render_bar	src/cli/coupling.rs	same_file
src/cli/coupling.rs	180	5	call	write_deps_section	src/cli/coupling.rs	same_file
src/cli/coupling.rs	181	5	call	write_deps_section	src/cli/coupling.rs	same_file
src/cli/coupling.rs	188	60	type	CouplingDetail	src/types.rs	unique_workspace
src/cli/coupling.rs	189	25	type	PackageDependency	src/types.rs	unique_workspace
src/cli/coupling.rs	228	25	value	BAR_WIDTH	src/cli/coupling.rs	same_file
src/cli/coupling.rs	246	21	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	257	16	type	CouplingMetrics	src/types.rs	unique_workspace
src/cli/coupling.rs	258	11	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	281	14	value	MIN_PACKAGE_COL_WIDTH	src/cli/coupling.rs	same_file
src/cli/coupling.rs	293	29	call	CouplingMetrics::instability	src/types.rs	unique_workspace
src/cli/coupling.rs	294	19	call	render_bar	src/cli/coupling.rs	same_file
src/cli/coupling.rs	324	16	type	CouplingMetrics	src/types.rs	unique_workspace
src/cli/coupling.rs	325	11	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	344	23	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	363	38	type	Package	src/types.rs	unique_workspace
src/cli/coupling.rs	364	9	construct	Package	src/types.rs	unique_workspace
src/cli/coupling.rs	364	9	type	Package	src/types.rs	unique_workspace
src/cli/coupling.rs	365	17	call	PackageId::new	src/types.rs	qualified_exact
src/cli/coupling.rs	413	9	call	write_table_text	src/cli/coupling.rs	same_file
src/cli/coupling.rs	434	9	call	write_table_json	src/cli/coupling.rs	same_file
src/cli/coupling.rs	450	9	call	write_table_text	src/cli/coupling.rs	same_file
src/cli/coupling.rs	460	56	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	480	9	call	write_table_text	src/cli/coupling.rs	same_file
src/cli/coupling.rs	522	27	type	CouplingDetail	src/types.rs	unique_workspace
src/cli/coupling.rs	523	9	construct	CouplingDetail	src/types.rs	unique_workspace
src/cli/coupling.rs	523	9	type	CouplingDetail	src/types.rs	unique_workspace
src/cli/coupling.rs	524	22	construct	CouplingMetrics	src/types.rs	unique_workspace
src/cli/coupling.rs	524	22	type	CouplingMetrics	src/types.rs	unique_workspace
src/cli/coupling.rs	525	26	call	pkg	src/cli/coupling.rs	same_file
src/cli/coupling.rs	553	9	call	write_detail_text	src/cli/coupling.rs	same_file
src/cli/coupling.rs	553	38	call	sample_detail	src/cli/coupling.rs	same_file
src/cli/coupling.rs	570	22	construct	CouplingDetail	src/types.rs	unique_workspace
src/cli/coupling.rs	570	22	type	CouplingDetail	src/types.rs	unique_workspace
src/cli/coupling.rs	571	22	construct	CouplingMetrics	src/types.rs	unique_workspace
src/cli/coupling.rs	571	22	type	CouplingMetrics	src/types.rs	unique_workspace
src/cli/coupling.rs	572	26	call	pkg	src/cli/coupling.rs	same_file
src/cli/coupling.rs	590	9	call	write_detail_text	src/cli/coupling.rs	same_file
src/cli/coupling.rs	613	9	call	write_detail_json	src/cli/coupling.rs	same_file
src/cli/coupling.rs	613	38	call	sample_detail	src/cli/coupling.rs	same_file
src/cli/coupling.rs	644	17	call	collect_suggestions	src/cli/coupling.rs	same_file
src/cli/coupling.rs	659	17	call	collect_suggestions	src/cli/coupling.rs	same_file
src/cli/coupling.rs	681	49	type	Tethys	src/lib.rs	explicit_import
src/cli/coupling.rs	683	26	call	Tethys::new	src/lib.rs	explicit_import
src/cli/coupling.rs	685	16	call	index	src/cli/mod.rs	glob_import
src/cli/coupling.rs	689	66	type	Tethys	src/lib.rs	explicit_import
src/cli/coupling.rs	692	9	call	Write::write	src/cli/coupling.rs	same_file
src/cli/coupling.rs	698	9	call	Write::write	src/cli/coupling.rs	same_file
src/cli/coupling.rs	703	9	call	Write::write	src/cli/coupling.rs	same_file
src/cli/coupling.rs	705	26	call	Tethys::new	src/lib.rs	explicit_import
src/cli/coupling.rs	706	16	call	index	src/cli/mod.rs	glob_import
src/cli/coupling.rs	712	30	call	empty_workspace	src/cli/coupling.rs	same_file
src/cli/coupling.rs	714	22	call	run_detail_to	src/cli/coupling.rs	same_file
src/cli/coupling.rs	730	30	call	empty_workspace	src/cli/coupling.rs	same_file
src/cli/coupling.rs	732	22	call	run_detail_to	src/cli/coupling.rs	same_file
src/cli/coupling.rs	751	30	call	single_crate_workspace	src/cli/coupling.rs	same_file
src/cli/coupling.rs	753	9	call	run_detail_to	src/cli/coupling.rs	same_file
src/cli/coupling.rs	777	30	call	single_crate_workspace	src/cli/coupling.rs	same_file
src/cli/coupling.rs	779	9	call	run_detail_to	src/cli/coupling.rs	same_file
src/cli/coupling.rs	786	20	type	BrokenPipeWriter	src/cli/coupling.rs	same_file
src/cli/coupling.rs	797	30	call	single_crate_workspace	src/cli/coupling.rs	same_file
src/cli/coupling.rs	798	23	value	BrokenPipeWriter	src/cli/coupling.rs	same_file
src/cli/coupling.rs	799	9	call	run_detail_to	src/cli/coupling.rs	same_file
src/cli/coupling.rs	805	30	call	empty_workspace	src/cli/coupling.rs	same_file
src/cli/coupling.rs	806	23	value	BrokenPipeWriter	src/cli/coupling.rs	same_file
src/cli/coupling.rs	807	19	call	run_detail_to	src/cli/coupling.rs	same_file
src/cli/cycles.rs	9	52	type	Error	src/error.rs	unique_workspace
src/cli/cycles.rs	10	18	call	Tethys::new	src/lib.rs	explicit_import
src/cli/cycles.rs	32	24	call	display	src/cli/mod.rs	unique_workspace
src/cli/cycles.rs	39	38	call	display	src/cli/mod.rs	unique_workspace
src/cli/deprecated_callers.rs	15	64	type	Error	src/error.rs	unique_workspace
src/cli/deprecated_callers.rs	17	18	call	Tethys::new	src/lib.rs	explicit_import
src/cli/deprecated_callers.rs	26	9	call	render_json	src/cli/deprecated_callers.rs	same_file
src/cli/deprecated_callers.rs	28	9	call	render_human	src/cli/deprecated_callers.rs	same_file
src/cli/deprecated_callers.rs	30	5	call	write_report	src/cli/mod.rs	qualified_module_fallback
src/cli/deprecated_callers.rs	34	28	type	DeprecatedFinding	src/db/deprecated.rs	unique_workspace
src/cli/deprecated_callers.rs	34	74	type	Error	src/error.rs	unique_workspace
src/cli/deprecated_callers.rs	38	26	type	DeprecatedFinding	src/db/deprecated.rs	unique_workspace
src/cli/deprecated_callers.rs	58	5	call	to_json_pretty	src/cli/mod.rs	qualified_module_fallback
src/cli/deprecated_callers.rs	81	21	call	one_line	src/cli/deprecated_callers.rs	same_file
src/cli/deprecated_callers.rs	91	29	type	DeprecatedFinding	src/db/deprecated.rs	unique_workspace
src/cli/deprecated_callers.rs	102	28	type	DeprecatedFinding	src/db/deprecated.rs	unique_workspace
src/cli/deprecated_callers.rs	104	21	type	DeprecatedFinding	src/db/deprecated.rs	unique_workspace
src/cli/display.rs	15	39	type	Dependent	src/types.rs	unique_workspace
src/cli/display.rs	21	39	value	MAX_DISPLAY_ITEMS	src/cli/display.rs	same_file
src/cli/display.rs	38	41	type	Dependent	src/types.rs	unique_workspace
src/cli/display.rs	63	36	type	Dependent	src/types.rs	unique_workspace
src/cli/display.rs	69	39	value	MAX_DISPLAY_ITEMS	src/cli/display.rs	same_file
src/cli/display.rs	84	38	type	Dependent	src/types.rs	unique_workspace
src/cli/display.rs	114	56	type	Dependent	src/types.rs	unique_workspace
src/cli/display.rs	115	9	construct	Dependent	src/types.rs	unique_workspace
src/cli/display.rs	115	9	type	Dependent	src/types.rs	unique_workspace
src/cli/display.rs	124	21	call	format_dependents	src/cli/display.rs	same_file
src/cli/display.rs	135	21	call	format_dependents	src/cli/display.rs	same_file
src/cli/display.rs	146	22	call	make_dependent	src/cli/display.rs	same_file
src/cli/display.rs	148	21	call	format_dependents	src/cli/display.rs	same_file
src/cli/display.rs	164	22	call	make_dependent	src/cli/display.rs	same_file
src/cli/display.rs	166	21	call	format_dependents	src/cli/display.rs	same_file
src/cli/display.rs	181	21	call	format_callers_by_file	src/cli/display.rs	same_file
src/cli/display.rs	192	21	call	format_callers_by_file	src/cli/display.rs	same_file
src/cli/display.rs	233	21	call	format_callers_by_file	src/cli/display.rs	same_file
src/cli/impact.rs	18	25	type	Error	src/error.rs	unique_workspace
src/cli/impact.rs	19	5	call	ensure_lsp_if_requested	src/cli/mod.rs	explicit_import
src/cli/impact.rs	21	18	call	Tethys::new	src/lib.rs	explicit_import
src/cli/impact.rs	24	29	call	Tethys::get_symbol_impact	src/lib.rs	unique_workspace
src/cli/impact.rs	26	9	call	print_impact_analysis	src/cli/impact.rs	same_file
src/cli/impact.rs	29	29	call	Tethys::get_impact	src/lib.rs	unique_workspace
src/cli/impact.rs	31	9	call	print_impact_analysis	src/cli/impact.rs	same_file
src/cli/impact.rs	47	5	call	print_dependents	src/cli/display.rs	unique_workspace
src/cli/impact.rs	57	5	call	print_dependents	src/cli/display.rs	unique_workspace
src/cli/index.rs	17	25	type	Error	src/error.rs	unique_workspace
src/cli/index.rs	18	5	call	ensure_lsp_if_requested	src/cli/mod.rs	explicit_import
src/cli/index.rs	29	9	call	Tethys::remove_index_files	src/lib.rs	explicit_import
src/cli/index.rs	32	22	call	Tethys::new	src/lib.rs	explicit_import
src/cli/index.rs	37	24	call	IndexOptions::with_lsp	src/types.rs	qualified_exact
src/cli/index.rs	48	16	call	Tethys::rebuild_with_options	src/reindex.rs	unique_workspace
src/cli/index.rs	50	16	call	Tethys::index_with_options	src/indexing.rs	unique_workspace
src/cli/index.rs	100	36	call	IndexStats::total_lsp_resolved	src/types.rs	unique_workspace
src/cli/index.rs	113	5	call	print_arch_phase_result	src/cli/index.rs	same_file
src/cli/index.rs	116	5	call	print_lsp_session_errors	src/cli/index.rs	same_file
src/cli/index.rs	128	25	type	ArchPhaseResult	src/types.rs	unique_workspace
src/cli/index.rs	159	49	type	LspSessionResult	src/types.rs	unique_workspace
src/cli/index.rs	161	20	call	LspSessionResult::has_errors	src/types.rs	unique_workspace
src/cli/index.rs	164	37	type	LspOutcome::ServerUnavailable	src/types.rs	unique_workspace
src/cli/index.rs	201	22	call	ArchPhaseResult::Failed	src/types.rs	qualified_exact
src/cli/index.rs	202	9	call	print_arch_phase_result	src/cli/index.rs	same_file
src/cli/index.rs	214	22	call	ArchPhaseResult::Completed	src/types.rs	qualified_exact
